,index,id,date,start,win_home,home_away,team,win,team_wins,team_games,running_pct,team_lagged,win_lagged,win_streak
631,2117,893,2/24/2019,17:00,TRUE,home_team,Denver Nuggets,TRUE,41,59,0.694915254,Denver Nuggets,TRUE,3
632,2131,907,2/26/2019,22:00,TRUE,home_team,Denver Nuggets,TRUE,42,60,0.7,Denver Nuggets,TRUE,4
633,2145,921,2/28/2019,22:00,FALSE,home_team,Denver Nuggets,FALSE,42,61,0.68852459,Denver Nuggets,TRUE,5
634,2160,936,3/2/2019,21:00,FALSE,home_team,Denver Nuggets,FALSE,42,62,0.677419355,Denver Nuggets,FALSE,0
635,953,956,3/4/2019,20:00,TRUE,away_team,Denver Nuggets,FALSE,42,63,0.666666667,Denver Nuggets,FALSE,0
636,966,969,3/6/2019,22:00,FALSE,away_team,Denver Nuggets,TRUE,43,64,0.671875,Denver Nuggets,FALSE,0
637,975,978,3/8/2019,22:00,TRUE,away_team,Denver Nuggets,FALSE,43,65,0.661538462,Denver Nuggets,TRUE,1
638,2232,1008,3/12/2019,22:00,TRUE,home_team,Denver Nuggets,TRUE,44,66,0.666666667,Denver Nuggets,FALSE,0
639,2244,1020,3/14/2019,22:00,TRUE,home_team,Denver Nuggets,TRUE,45,67,0.671641791,Denver Nuggets,TRUE,1
640,2259,1035,3/16/2019,21:00,TRUE,home_team,Denver Nuggets,TRUE,46,68,0.676470588,Denver Nuggets,TRUE,2
641,1046,1049,3/18/2019,19:00,FALSE,away_team,Denver Nuggets,TRUE,47,69,0.68115942,Denver Nuggets,TRUE,3
642,1075,1078,3/21/2019,19:00,FALSE,away_team,Denver Nuggets,TRUE,48,70,0.685714286,Denver Nuggets,TRUE,4
643,1080,1083,3/22/2019,19:00,FALSE,away_team,Denver Nuggets,TRUE,49,71,0.690140845,Denver Nuggets,TRUE,5
644,1093,1096,3/24/2019,17:00,TRUE,away_team,Denver Nuggets,FALSE,49,72,0.680555556,Denver Nuggets,TRUE,6
645,2333,1109,3/26/2019,21:00,TRUE,home_team,Denver Nuggets,TRUE,50,73,0.684931507,Denver Nuggets,FALSE,0
646,1119,1122,3/28/2019,20:00,TRUE,away_team,Denver Nuggets,FALSE,50,74,0.675675676,Denver Nuggets,TRUE,1
647,1130,1133,3/29/2019,20:00,FALSE,away_team,Denver Nuggets,TRUE,51,75,0.68,Denver Nuggets,FALSE,0
648,2369,1145,3/31/2019,20:00,FALSE,home_team,Denver Nuggets,FALSE,51,76,0.671052632,Denver Nuggets,TRUE,1
649,1157,1160,4/2/2019,22:00,TRUE,away_team,Denver Nuggets,FALSE,51,77,0.662337662,Denver Nuggets,FALSE,0
650,2391,1167,4/3/2019,21:00,TRUE,home_team,Denver Nuggets,TRUE,52,78,0.666666667,Denver Nuggets,FALSE,0
651,2405,1181,4/5/2019,22:00,TRUE,home_team,Denver Nuggets,TRUE,53,79,0.670886076,Denver Nuggets,TRUE,1
652,1202,1205,4/7/2019,21:00,TRUE,away_team,Denver Nuggets,FALSE,53,80,0.6625,Denver Nuggets,TRUE,2
653,1214,1217,4/9/2019,21:00,TRUE,away_team,Denver Nuggets,FALSE,53,81,0.654320988,Denver Nuggets,FALSE,0
654,2446,1222,4/10/2019,22:00,TRUE,home_team,Denver Nuggets,TRUE,54,82,0.658536585,Denver Nuggets,FALSE,0
655,1230,3,10/17/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,1,1,1,Denver Nuggets,TRUE,1
656,25,25,10/20/2018,20:00,FALSE,away_team,Detroit Pistons,TRUE,2,2,1,Detroit Pistons,TRUE,2
657,1276,49,10/23/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,3,3,1,Detroit Pistons,TRUE,3
658,1289,62,10/25/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,4,4,1,Detroit Pistons,TRUE,4
659,1302,75,10/27/2018,19:00,FALSE,home_team,Detroit Pistons,FALSE,4,5,0.8,Detroit Pistons,TRUE,5
660,95,95,10/30/2018,19:00,TRUE,away_team,Detroit Pistons,FALSE,4,6,0.666666667,Detroit Pistons,FALSE,0
661,103,103,10/31/2018,19:00,TRUE,away_team,Detroit Pistons,FALSE,4,7,0.571428571,Detroit Pistons,FALSE,0
662,129,129,11/3/2018,13:00,TRUE,away_team,Detroit Pistons,FALSE,4,8,0.5,Detroit Pistons,FALSE,0
663,1367,140,11/5/2018,19:00,FALSE,home_team,Detroit Pistons,FALSE,4,9,0.444444444,Detroit Pistons,FALSE,0
664,159,159,11/7/2018,19:00,FALSE,away_team,Detroit Pistons,TRUE,5,10,0.5,Detroit Pistons,FALSE,0
665,166,166,11/9/2018,19:00,FALSE,away_team,Detroit Pistons,TRUE,6,11,0.545454545,Detroit Pistons,TRUE,1
666,1411,184,11/11/2018,15:00,FALSE,home_team,Detroit Pistons,FALSE,6,12,0.5,Detroit Pistons,TRUE,2
667,210,210,11/14/2018,19:00,FALSE,away_team,Detroit Pistons,TRUE,7,13,0.538461538,Detroit Pistons,FALSE,0
668,1467,240,11/19/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,8,14,0.571428571,Detroit Pistons,TRUE,1
669,258,258,11/21/2018,20:00,TRUE,away_team,Detroit Pistons,FALSE,8,15,0.533333333,Detroit Pistons,TRUE,2
670,1495,268,11/23/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,9,16,0.5625,Detroit Pistons,FALSE,0
671,1514,287,11/25/2018,16:00,TRUE,home_team,Detroit Pistons,TRUE,10,17,0.588235294,Detroit Pistons,TRUE,1
672,1528,301,11/27/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,11,18,0.611111111,Detroit Pistons,TRUE,2
673,1548,321,11/30/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,12,19,0.631578947,Detroit Pistons,TRUE,3
674,1557,330,12/1/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,13,20,0.65,Detroit Pistons,TRUE,4
675,1571,344,12/3/2018,19:00,FALSE,home_team,Detroit Pistons,FALSE,13,21,0.619047619,Detroit Pistons,TRUE,5
676,359,359,12/5/2018,20:00,TRUE,away_team,Detroit Pistons,FALSE,13,22,0.590909091,Detroit Pistons,FALSE,0
677,1598,371,12/7/2018,19:00,FALSE,home_team,Detroit Pistons,FALSE,13,23,0.565217391,Detroit Pistons,FALSE,0
678,1613,386,12/9/2018,15:00,FALSE,home_team,Detroit Pistons,FALSE,13,24,0.541666667,Detroit Pistons,FALSE,0
679,399,399,12/10/2018,19:00,TRUE,away_team,Detroit Pistons,FALSE,13,25,0.52,Detroit Pistons,FALSE,0
680,404,404,12/12/2018,19:00,TRUE,away_team,Detroit Pistons,FALSE,13,26,0.5,Detroit Pistons,FALSE,0
681,1655,429,12/15/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,14,27,0.518518519,Detroit Pistons,FALSE,0
682,1667,442,12/17/2018,19:00,FALSE,home_team,Detroit Pistons,FALSE,14,28,0.5,Detroit Pistons,TRUE,1
683,457,459,12/19/2018,20:00,FALSE,away_team,Detroit Pistons,TRUE,15,29,0.517241379,Detroit Pistons,FALSE,0
684,469,471,12/21/2018,19:00,TRUE,away_team,Detroit Pistons,FALSE,15,30,0.5,Detroit Pistons,TRUE,1
685,1713,488,12/23/2018,16:00,FALSE,home_team,Detroit Pistons,FALSE,15,31,0.483870968,Detroit Pistons,FALSE,0
686,1730,505,12/26/2018,19:00,TRUE,home_team,Detroit Pistons,TRUE,16,32,0.5,Detroit Pistons,FALSE,0
687,516,518,12/28/2018,19:00,TRUE,away_team,Detroit Pistons,FALSE,16,33,0.484848485,Detroit Pistons,TRUE,1
688,536,538,12/30/2018,15:00,TRUE,away_team,Detroit Pistons,FALSE,16,34,0.470588235,Detroit Pistons,FALSE,0
689,548,550,1/1/2019,20:00,TRUE,away_team,Detroit Pistons,FALSE,16,35,0.457142857,Detroit Pistons,FALSE,0
690,557,559,1/2/2019,20:00,FALSE,away_team,Detroit Pistons,TRUE,17,36,0.472222222,Detroit Pistons,FALSE,0
691,1802,577,1/5/2019,19:00,FALSE,home_team,Detroit Pistons,FALSE,17,37,0.459459459,Detroit Pistons,TRUE,1
692,1817,592,1/7/2019,19:00,FALSE,home_team,Detroit Pistons,FALSE,17,38,0.447368421,Detroit Pistons,FALSE,0
693,608,610,1/9/2019,22:00,TRUE,away_team,Detroit Pistons,FALSE,17,39,0.435897436,Detroit Pistons,FALSE,0
694,616,618,1/10/2019,22:00,TRUE,away_team,Detroit Pistons,FALSE,17,40,0.425,Detroit Pistons,FALSE,0
695,627,629,1/12/2019,15:00,FALSE,away_team,Detroit Pistons,TRUE,18,41,0.43902439,Detroit Pistons,FALSE,0
696,647,649,1/14/2019,21:00,TRUE,away_team,Detroit Pistons,FALSE,18,42,0.428571429,Detroit Pistons,TRUE,1
697,1883,658,1/16/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,19,43,0.441860465,Detroit Pistons,FALSE,0
698,1895,671,1/18/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,20,44,0.454545455,Detroit Pistons,TRUE,1
699,1905,681,1/19/2019,19:00,FALSE,home_team,Detroit Pistons,FALSE,20,45,0.444444444,Detroit Pistons,TRUE,2
700,697,700,1/21/2019,14:00,TRUE,away_team,Detroit Pistons,FALSE,20,46,0.434782609,Detroit Pistons,FALSE,0
701,708,711,1/23/2019,20:00,FALSE,away_team,Detroit Pistons,TRUE,21,47,0.446808511,Detroit Pistons,FALSE,0
702,719,722,1/25/2019,20:00,TRUE,away_team,Detroit Pistons,FALSE,21,48,0.4375,Detroit Pistons,TRUE,1
703,1974,750,1/29/2019,19:00,FALSE,home_team,Detroit Pistons,FALSE,21,49,0.428571429,Detroit Pistons,FALSE,0
704,1987,763,1/31/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,22,50,0.44,Detroit Pistons,FALSE,0
705,2000,776,2/2/2019,17:00,FALSE,home_team,Detroit Pistons,FALSE,22,51,0.431372549,Detroit Pistons,TRUE,1
706,2014,790,2/4/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,23,52,0.442307692,Detroit Pistons,FALSE,0
707,796,799,2/5/2019,19:00,FALSE,away_team,Detroit Pistons,TRUE,24,53,0.452830189,Detroit Pistons,TRUE,1
708,2042,818,2/8/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,25,54,0.462962963,Detroit Pistons,TRUE,2
709,2065,841,2/11/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,26,55,0.472727273,Detroit Pistons,TRUE,3
710,849,852,2/13/2019,19:00,TRUE,away_team,Detroit Pistons,FALSE,26,56,0.464285714,Detroit Pistons,TRUE,4
711,869,872,2/22/2019,19:00,FALSE,away_team,Detroit Pistons,TRUE,27,57,0.473684211,Detroit Pistons,FALSE,0
712,883,886,2/23/2019,19:00,FALSE,away_team,Detroit Pistons,TRUE,28,58,0.482758621,Detroit Pistons,TRUE,1
713,2124,900,2/25/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,29,59,0.491525424,Detroit Pistons,TRUE,2
714,916,919,2/27/2019,20:00,TRUE,away_team,Detroit Pistons,FALSE,29,60,0.483333333,Detroit Pistons,TRUE,3
715,931,934,3/2/2019,17:00,FALSE,away_team,Detroit Pistons,TRUE,30,61,0.491803279,Detroit Pistons,FALSE,0
716,2171,947,3/3/2019,18:00,TRUE,home_team,Detroit Pistons,TRUE,31,62,0.5,Detroit Pistons,TRUE,1
717,2192,968,3/6/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,32,63,0.507936508,Detroit Pistons,TRUE,2
718,973,976,3/8/2019,20:00,FALSE,away_team,Detroit Pistons,TRUE,33,64,0.515625,Detroit Pistons,TRUE,3
719,2217,993,3/10/2019,24:00:00,TRUE,home_team,Detroit Pistons,TRUE,34,65,0.523076923,Detroit Pistons,TRUE,4
720,997,1000,3/11/2019,19:00,TRUE,away_team,Detroit Pistons,FALSE,34,66,0.515151515,Detroit Pistons,TRUE,5
721,1012,1015,3/13/2019,19:00,TRUE,away_team,Detroit Pistons,FALSE,34,67,0.507462687,Detroit Pistons,FALSE,0
722,2249,1025,3/15/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,35,68,0.514705882,Detroit Pistons,FALSE,0
723,2265,1041,3/17/2019,16:00,TRUE,home_team,Detroit Pistons,TRUE,36,69,0.52173913,Detroit Pistons,TRUE,1
724,1047,1050,3/18/2019,19:00,TRUE,away_team,Detroit Pistons,FALSE,36,70,0.514285714,Detroit Pistons,TRUE,2
725,1073,1076,3/21/2019,22:00,FALSE,away_team,Detroit Pistons,TRUE,37,71,0.521126761,Detroit Pistons,FALSE,0
726,1088,1091,3/23/2019,22:00,TRUE,away_team,Detroit Pistons,FALSE,37,72,0.513888889,Detroit Pistons,TRUE,1
727,1092,1095,3/24/2019,20:00,TRUE,away_team,Detroit Pistons,FALSE,37,73,0.506849315,Detroit Pistons,FALSE,0
728,1106,1109,3/26/2019,21:00,TRUE,away_team,Detroit Pistons,FALSE,37,74,0.5,Detroit Pistons,FALSE,0
729,2345,1121,3/28/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,38,75,0.506666667,Detroit Pistons,FALSE,0
730,2361,1137,3/30/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,39,76,0.513157895,Detroit Pistons,TRUE,1
731,1151,1154,4/1/2019,19:00,TRUE,away_team,Detroit Pistons,FALSE,39,77,0.506493506,Detroit Pistons,TRUE,2
732,2392,1168,4/3/2019,19:00,FALSE,home_team,Detroit Pistons,FALSE,39,78,0.5,Detroit Pistons,FALSE,0
733,1184,1187,4/5/2019,20:00,TRUE,away_team,Detroit Pistons,FALSE,39,79,0.493670886,Detroit Pistons,FALSE,0
734,2420,1196,4/7/2019,16:00,FALSE,home_team,Detroit Pistons,FALSE,39,80,0.4875,Detroit Pistons,FALSE,0
735,2435,1211,4/9/2019,19:00,TRUE,home_team,Detroit Pistons,TRUE,40,81,0.49382716,Detroit Pistons,FALSE,0
736,1223,1226,4/10/2019,20:00,FALSE,away_team,Detroit Pistons,TRUE,41,82,0.5,Detroit Pistons,TRUE,1
737,1228,1,10/16/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,1,1,1,Detroit Pistons,TRUE,2
738,24,24,10/19/2018,22:00,FALSE,away_team,Golden State Warriors,TRUE,2,2,1,Golden State Warriors,TRUE,3
739,36,36,10/21/2018,20:00,TRUE,away_team,Golden State Warriors,FALSE,2,3,0.666666667,Golden State Warriors,TRUE,4
740,1268,41,10/22/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,3,4,0.75,Golden State Warriors,FALSE,0
741,1281,54,10/24/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,4,5,0.8,Golden State Warriors,TRUE,1
742,70,70,10/26/2018,19:00,FALSE,away_team,Golden State Warriors,TRUE,5,6,0.833333333,Golden State Warriors,TRUE,2
743,82,82,10/28/2018,17:00,FALSE,away_team,Golden State Warriors,TRUE,6,7,0.857142857,Golden State Warriors,TRUE,3
744,86,86,10/29/2018,20:00,FALSE,away_team,Golden State Warriors,TRUE,7,8,0.875,Golden State Warriors,TRUE,4
745,1332,105,10/31/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,8,9,0.888888889,Golden State Warriors,TRUE,5
746,1346,119,11/2/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,9,10,0.9,Golden State Warriors,TRUE,6
747,1368,141,11/5/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,10,11,0.909090909,Golden State Warriors,TRUE,7
748,1389,162,11/8/2018,22:00,FALSE,home_team,Golden State Warriors,FALSE,10,12,0.833333333,Golden State Warriors,TRUE,8
749,1402,175,11/10/2018,20:00,TRUE,home_team,Golden State Warriors,TRUE,11,13,0.846153846,Golden State Warriors,FALSE,0
750,190,190,11/12/2018,22:00,TRUE,away_team,Golden State Warriors,FALSE,11,14,0.785714286,Golden State Warriors,TRUE,1
751,1427,200,11/13/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,12,15,0.8,Golden State Warriors,FALSE,0
752,213,213,11/15/2018,20:00,TRUE,away_team,Golden State Warriors,FALSE,12,16,0.75,Golden State Warriors,TRUE,1
753,227,227,11/17/2018,20:00,TRUE,away_team,Golden State Warriors,FALSE,12,17,0.705882353,Golden State Warriors,FALSE,0
754,236,236,11/18/2018,19:00,TRUE,away_team,Golden State Warriors,FALSE,12,18,0.666666667,Golden State Warriors,FALSE,0
755,1484,257,11/21/2018,22:00,FALSE,home_team,Golden State Warriors,FALSE,12,19,0.631578947,Golden State Warriors,FALSE,0
756,1496,269,11/23/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,13,20,0.65,Golden State Warriors,FALSE,0
757,1507,280,11/24/2018,20:00,TRUE,home_team,Golden State Warriors,TRUE,14,21,0.666666667,Golden State Warriors,TRUE,1
758,1523,296,11/26/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,15,22,0.681818182,Golden State Warriors,TRUE,2
759,317,317,11/29/2018,20:00,TRUE,away_team,Golden State Warriors,FALSE,15,23,0.652173913,Golden State Warriors,TRUE,3
760,330,330,12/1/2018,19:00,TRUE,away_team,Golden State Warriors,FALSE,15,24,0.625,Golden State Warriors,FALSE,0
761,342,342,12/3/2018,19:00,FALSE,away_team,Golden State Warriors,TRUE,16,25,0.64,Golden State Warriors,FALSE,0
762,356,356,12/5/2018,19:00,FALSE,away_team,Golden State Warriors,TRUE,17,26,0.653846154,Golden State Warriors,TRUE,1
763,372,372,12/7/2018,21:00,FALSE,away_team,Golden State Warriors,TRUE,18,27,0.666666667,Golden State Warriors,TRUE,2
764,1621,394,12/10/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,19,28,0.678571429,Golden State Warriors,TRUE,3
765,1634,407,12/12/2018,22:00,FALSE,home_team,Golden State Warriors,FALSE,19,29,0.655172414,Golden State Warriors,TRUE,4
766,426,427,12/14/2018,22:00,FALSE,away_team,Golden State Warriors,TRUE,20,30,0.666666667,Golden State Warriors,FALSE,0
767,1668,443,12/17/2018,22:00,TRUE,home_team,Golden State Warriors,TRUE,21,31,0.677419355,Golden State Warriors,TRUE,1
768,463,465,12/19/2018,21:00,TRUE,away_team,Golden State Warriors,FALSE,21,32,0.65625,Golden State Warriors,TRUE,2
769,1703,478,12/22/2018,20:00,TRUE,home_team,Golden State Warriors,TRUE,22,33,0.666666667,Golden State Warriors,FALSE,0
770,1714,489,12/23/2018,20:00,TRUE,home_team,Golden State Warriors,TRUE,23,34,0.676470588,Golden State Warriors,TRUE,1
771,1722,497,12/25/2018,20:00,FALSE,home_team,Golden State Warriors,FALSE,23,35,0.657142857,Golden State Warriors,TRUE,2
772,1736,511,12/27/2018,22:00,FALSE,home_team,Golden State Warriors,FALSE,23,36,0.638888889,Golden State Warriors,FALSE,0
773,530,532,12/29/2018,22:00,FALSE,away_team,Golden State Warriors,TRUE,24,37,0.648648649,Golden State Warriors,FALSE,0
774,544,546,12/31/2018,21:00,FALSE,away_team,Golden State Warriors,TRUE,25,38,0.657894737,Golden State Warriors,TRUE,1
775,1787,562,1/3/2019,22:00,FALSE,home_team,Golden State Warriors,FALSE,25,39,0.641025641,Golden State Warriors,TRUE,2
776,579,581,1/5/2019,22:00,FALSE,away_team,Golden State Warriors,TRUE,26,40,0.65,Golden State Warriors,FALSE,0
777,1824,599,1/8/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,27,41,0.658536585,Golden State Warriors,TRUE,1
778,1845,620,1/11/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,28,42,0.666666667,Golden State Warriors,TRUE,2
779,636,638,1/13/2019,19:00,FALSE,away_team,Golden State Warriors,TRUE,29,43,0.674418605,Golden State Warriors,TRUE,3
780,649,651,1/15/2019,21:00,FALSE,away_team,Golden State Warriors,TRUE,30,44,0.681818182,Golden State Warriors,TRUE,4
781,1884,659,1/16/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,31,45,0.688888889,Golden State Warriors,TRUE,5
782,669,672,1/18/2019,22:00,FALSE,away_team,Golden State Warriors,TRUE,32,46,0.695652174,Golden State Warriors,TRUE,6
783,691,694,1/21/2019,22:00,FALSE,away_team,Golden State Warriors,TRUE,33,47,0.70212766,Golden State Warriors,TRUE,7
784,715,718,1/24/2019,20:00,FALSE,away_team,Golden State Warriors,TRUE,34,48,0.708333333,Golden State Warriors,TRUE,8
785,726,729,1/26/2019,20:00,FALSE,away_team,Golden State Warriors,TRUE,35,49,0.714285714,Golden State Warriors,TRUE,9
786,742,745,1/28/2019,19:00,FALSE,away_team,Golden State Warriors,TRUE,36,50,0.72,Golden State Warriors,TRUE,10
787,1988,764,1/31/2019,22:00,FALSE,home_team,Golden State Warriors,FALSE,36,51,0.705882353,Golden State Warriors,TRUE,11
788,2001,777,2/2/2019,20:00,TRUE,home_team,Golden State Warriors,TRUE,37,52,0.711538462,Golden State Warriors,FALSE,0
789,2030,806,2/6/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,38,53,0.716981132,Golden State Warriors,TRUE,1
790,818,821,2/8/2019,21:00,FALSE,away_team,Golden State Warriors,TRUE,39,54,0.722222222,Golden State Warriors,TRUE,2
791,2059,835,2/10/2019,20:00,TRUE,home_team,Golden State Warriors,TRUE,40,55,0.727272727,Golden State Warriors,TRUE,3
792,2072,848,2/12/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,41,56,0.732142857,Golden State Warriors,TRUE,4
793,858,861,2/13/2019,22:00,TRUE,away_team,Golden State Warriors,FALSE,41,57,0.719298246,Golden State Warriors,TRUE,5
794,2092,868,2/21/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,42,58,0.724137931,Golden State Warriors,FALSE,0
795,2109,885,2/23/2019,20:00,FALSE,home_team,Golden State Warriors,FALSE,42,59,0.711864407,Golden State Warriors,TRUE,1
796,895,898,2/25/2019,19:00,FALSE,away_team,Golden State Warriors,TRUE,43,60,0.716666667,Golden State Warriors,FALSE,0
797,914,917,2/27/2019,19:00,TRUE,away_team,Golden State Warriors,FALSE,43,61,0.704918033,Golden State Warriors,TRUE,1
798,923,926,2/28/2019,19:00,TRUE,away_team,Golden State Warriors,FALSE,43,62,0.693548387,Golden State Warriors,FALSE,0
799,936,939,3/2/2019,20:00,FALSE,away_team,Golden State Warriors,TRUE,44,63,0.698412698,Golden State Warriors,FALSE,0
800,2182,958,3/5/2019,22:00,FALSE,home_team,Golden State Warriors,FALSE,44,64,0.6875,Golden State Warriors,TRUE,1
801,2202,978,3/8/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,45,65,0.692307692,Golden State Warriors,FALSE,0
802,2218,994,3/10/2019,20:00,FALSE,home_team,Golden State Warriors,FALSE,45,66,0.681818182,Golden State Warriors,TRUE,1
803,1011,1014,3/13/2019,21:00,FALSE,away_team,Golden State Warriors,TRUE,46,67,0.686567164,Golden State Warriors,FALSE,0
804,1034,1037,3/16/2019,20:00,FALSE,away_team,Golden State Warriors,TRUE,47,68,0.691176471,Golden State Warriors,TRUE,1
805,1052,1055,3/18/2019,20:00,TRUE,away_team,Golden State Warriors,FALSE,47,69,0.68115942,Golden State Warriors,TRUE,2
806,1059,1062,3/19/2019,20:00,FALSE,away_team,Golden State Warriors,TRUE,48,70,0.685714286,Golden State Warriors,FALSE,0
807,2299,1075,3/21/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,49,71,0.690140845,Golden State Warriors,TRUE,1
808,2313,1089,3/23/2019,20:00,FALSE,home_team,Golden State Warriors,FALSE,49,72,0.680555556,Golden State Warriors,TRUE,2
809,2319,1095,3/24/2019,20:00,TRUE,home_team,Golden State Warriors,TRUE,50,73,0.684931507,Golden State Warriors,FALSE,0
810,1114,1117,3/27/2019,20:00,FALSE,away_team,Golden State Warriors,TRUE,51,74,0.689189189,Golden State Warriors,TRUE,1
811,1129,1132,3/29/2019,20:00,TRUE,away_team,Golden State Warriors,FALSE,51,75,0.68,Golden State Warriors,TRUE,2
812,2370,1146,3/31/2019,20:00,TRUE,home_team,Golden State Warriors,TRUE,52,76,0.684210526,Golden State Warriors,FALSE,0
813,2384,1160,4/2/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,53,77,0.688311688,Golden State Warriors,TRUE,1
814,1173,1176,4/4/2019,22:00,FALSE,away_team,Golden State Warriors,TRUE,54,78,0.692307692,Golden State Warriors,TRUE,2
815,2406,1182,4/5/2019,22:00,TRUE,home_team,Golden State Warriors,TRUE,55,79,0.696202532,Golden State Warriors,TRUE,3
816,2421,1197,4/7/2019,20:00,TRUE,home_team,Golden State Warriors,TRUE,56,80,0.7,Golden State Warriors,TRUE,4
817,1212,1215,4/9/2019,20:00,FALSE,away_team,Golden State Warriors,TRUE,57,81,0.703703704,Golden State Warriors,TRUE,5
818,1221,1224,4/10/2019,20:00,TRUE,away_team,Golden State Warriors,FALSE,57,82,0.695121951,Golden State Warriors,TRUE,6
819,1231,4,10/17/2018,20:00,FALSE,home_team,Houston Rockets,FALSE,0,1,0,Golden State Warriors,FALSE,0
820,29,29,10/20/2018,22:00,FALSE,away_team,Houston Rockets,TRUE,1,2,0.5,Houston Rockets,FALSE,0
821,37,37,10/21/2018,21:00,TRUE,away_team,Houston Rockets,FALSE,1,3,0.333333333,Houston Rockets,TRUE,1
822,1282,55,10/24/2018,20:00,FALSE,home_team,Houston Rockets,FALSE,1,4,0.25,Houston Rockets,FALSE,0
823,1294,67,10/26/2018,20:00,FALSE,home_team,Houston Rockets,FALSE,1,5,0.2,Houston Rockets,FALSE,0
824,1325,98,10/30/2018,20:00,FALSE,home_team,Houston Rockets,FALSE,1,6,0.166666667,Houston Rockets,FALSE,0
825,116,116,11/2/2018,19:00,FALSE,away_team,Houston Rockets,TRUE,2,7,0.285714286,Houston Rockets,FALSE,0
826,125,125,11/3/2018,20:00,FALSE,away_team,Houston Rockets,TRUE,3,8,0.375,Houston Rockets,TRUE,1
827,142,142,11/5/2018,19:00,FALSE,away_team,Houston Rockets,TRUE,4,9,0.444444444,Houston Rockets,TRUE,2
828,163,163,11/8/2018,20:00,TRUE,away_team,Houston Rockets,FALSE,4,10,0.4,Houston Rockets,TRUE,3
829,181,181,11/10/2018,20:00,TRUE,away_team,Houston Rockets,FALSE,4,11,0.363636364,Houston Rockets,FALSE,0
830,1412,185,11/11/2018,19:00,TRUE,home_team,Houston Rockets,TRUE,5,12,0.416666667,Houston Rockets,FALSE,0
831,199,199,11/13/2018,21:00,FALSE,away_team,Houston Rockets,TRUE,6,13,0.461538462,Houston Rockets,TRUE,1
832,1440,213,11/15/2018,20:00,TRUE,home_team,Houston Rockets,TRUE,7,14,0.5,Houston Rockets,TRUE,2
833,1455,228,11/17/2018,20:00,TRUE,home_team,Houston Rockets,TRUE,8,15,0.533333333,Houston Rockets,TRUE,3
834,1485,258,11/21/2018,20:00,TRUE,home_team,Houston Rockets,TRUE,9,16,0.5625,Houston Rockets,TRUE,4
835,268,268,11/23/2018,19:00,TRUE,away_team,Houston Rockets,FALSE,9,17,0.529411765,Houston Rockets,TRUE,5
836,278,278,11/24/2018,19:00,TRUE,away_team,Houston Rockets,FALSE,9,18,0.5,Houston Rockets,FALSE,0
837,299,299,11/26/2018,19:00,TRUE,away_team,Houston Rockets,FALSE,9,19,0.473684211,Houston Rockets,FALSE,0
838,1534,307,11/28/2018,20:00,FALSE,home_team,Houston Rockets,FALSE,9,20,0.45,Houston Rockets,FALSE,0
839,328,328,11/30/2018,20:00,FALSE,away_team,Houston Rockets,TRUE,10,21,0.476190476,Houston Rockets,FALSE,0
840,1558,331,12/1/2018,20:00,TRUE,home_team,Houston Rockets,TRUE,11,22,0.5,Houston Rockets,TRUE,1
841,345,345,12/3/2018,20:00,TRUE,away_team,Houston Rockets,FALSE,11,23,0.47826087,Houston Rockets,TRUE,2
